Bo8g034340	MYB_related	AT3G49850.1	2e-22	telomere repeat binding factor 3
Bo9g009760	MYB_related	AT5G49330.1	7e-25	myb domain protein 111
Bo5g005760	C2H2
Bo3g002620	MYB_related
Bo00615s100	bHLH	AT5G65320.1	1e-110	bHLH family protein
Bo00958s0102316:-1	bHLH	AT5G15160.1	1e-47	BANQUO 2
Bo1g021620	TCP	AT4G12020.1	1e-143	WRKY family protein
Bo1g042950	GATA	AT4G26150.1	1e-106	cytokinin-responsive gata factor 1
Bo1g105420	FAR1	AT3G22170.2	0.0	far-red elongated hypocotyls 3
Bo1g108240	GATA	AT3G21175.1	1e-150	ZIM-like 1
Bo1g108780	bHLH	AT3G20640.1	0.0	bHLH family protein
Bo1g117610	NAC	AT3G18400.1	0.0	NAC domain containing protein 58
Bo1g138800	NAC	AT3G12910.1	0.0	NAC family protein
Bo2g009250	NAC	AT5G08790.1	0.0	NAC family protein
Bo2g012390	WRKY	AT5G15130.1	0.0	WRKY DNA-binding protein 72
Bo2g047450	WRKY	AT5G52830.1	1e-136	WRKY DNA-binding protein 27
Bo2g048240	bHLH	AT5G51780.1	6e-89	bHLH family protein
Bo2g052880	GRAS	AT1G66350.1	0.0	RGA-like 1
Bo2g082590	ZF-HD	AT1G75240.1	1e-105	homeobox protein 33
Bo2g136280	NAC	AT2G02450.2	0.0	NAC domain containing protein 35
Bo2g138370	bZIP	AT2G04038.1	3e-77	basic leucine-zipper 48
Bo2g138630	bHLH	AT3G25710.1	0.0	basic helix-loop-helix 32
Bo2g155610	GATA	AT5G26930.1	9e-36	GATA transcription factor 23
Bo2g158480	CPP	AT5G25790.1	1e-157	Tesmin/TSO1-like CXC domain-containing protein
Bo2g160970	TCP	AT5G23280.1	3e-98	TCP family protein
Bo2g161110	bHLH	AT5G08130.2	1e-123	bHLH family protein
Bo2g161570	NAC	AT5G61430.1	0.0	NAC domain containing protein 100
Bo2g166420	WRKY	AT5G64810.1	5e-90	WRKY DNA-binding protein 51
Bo2g167820	LBD	AT5G66870.1	1e-144	ASYMMETRIC LEAVES 2-like 1
Bo2g168020	LBD	AT5G67420.1	1e-128	LOB domain-containing protein 37
Bo3g002630	bHLH	AT5G04150.1	5e-98	bHLH family protein
Bo3g010750	bZIP	AT5G15830.1	3e-89	basic leucine-zipper 3
Bo3g024020	bHLH	AT5G50915.2	1e-144	bHLH family protein
Bo3g028310	BBR-BPC	AT2G35550.3	1e-115	basic pentacysteine 7
Bo3g034790	bHLH	AT2G40200.1	1e-119	bHLH family protein
Bo3g035140	WRKY	AT2G40750.1	1e-162	WRKY DNA-binding protein 54
Bo3g045370	HSF	AT4G11660.1	1e-143	HSF family protein
Bo3g054730	bHLH	AT4G00480.1	0.0	bHLH family protein
Bo3g055070	NAC	AT3G01600.1	0.0	NAC domain containing protein 44
Bo3g055330	WRKY	AT3G01080.1	0.0	WRKY DNA-binding protein 58
Bo3g064460	NAC	AT5G64060.1	1e-65	NAC domain containing protein 103
Bo3g065910	LBD	AT3G26660.1	1e-75	LOB domain-containing protein 24
Bo3g081950	GATA	AT3G24050.1	1e-108	GATA transcription factor 1
Bo3g082010	bHLH	AT3G24140.1	0.0	bHLH family protein
Bo3g109270	LFY	AT5G61850.1	0.0	floral meristem identity control protein LEAFY (LFY)
Bo3g185390	WRKY	AT1G55600.1	5e-38	WRKY DNA-binding protein 10
Bo4g024610	LBD	AT2G45410.1	6e-95	LOB domain-containing protein 19
Bo4g024860	TCP	AT2G45680.1	1e-148	TCP family protein
Bo4g030720	WRKY	AT2G37260.1	0.0	WRKY family protein
Bo4g039370	NF-YA	AT2G34720.1	1e-124	nuclear factor Y, subunit A4
Bo4g045820	FAR1	AT2G32250.3	0.0	FAR1-related sequence 2
Bo4g075560	NAC	AT2G27300.1	0.0	NTM1-like 8
Bo4g084880	NAC	AT1G60280.1	2e-58	NAC domain containing protein 23
Bo4g108250	WRKY	AT3G58710.1	1e-162	WRKY DNA-binding protein 69
Bo4g135850	SAP	AT5G35770.1	0.0	SAP family protein
Bo4g139200	HSF	AT1G77570.1	2e-25	Winged helix-turn-helix transcription repressor DNA-binding
Bo4g139270	HSF	AT1G77570.1	4e-25	Winged helix-turn-helix transcription repressor DNA-binding
Bo4g150960	bHLH	AT2G22750.2	1e-144	bHLH family protein
Bo4g168030	GRAS	AT2G29060.1	0.0	GRAS family protein
Bo4g183320	bZIP	AT2G35530.1	9e-70	basic region/leucine zipper transcription factor 16
Bo4g190190	HSF	AT4G18870.1	7e-31	HSF family protein
Bo4g190390	WRKY	AT2G40750.1	1e-157	WRKY DNA-binding protein 54
Bo4g191350	SBP	AT2G42200.1	0.0	squamosa promoter binding protein-like 9
Bo4g191390	bHLH	AT2G42280.1	0.0	bHLH family protein
Bo4g194220	FAR1	AT2G43280.1	3e-41	FAR1 family protein
Bo5g002910	NAC	AT1G02250.1	5e-95	NAC domain containing protein 5
Bo5g002950	NAC	AT1G02250.1	6e-61	NAC domain containing protein 5
Bo5g008650	NF-YC	AT1G07980.1	8e-65	nuclear factor Y, subunit C10
Bo5g010600	NF-X1	AT1G10170.1	0.0	NF-X-like 1
Bo5g016800	bHLH	AT1G12540.1	1e-125	bHLH family protein
Bo5g019930	BBR-BPC	AT1G14685.1	1e-157	basic pentacysteine 2
Bo5g043100	NAC	AT1G25580.1	0.0	NAC family protein
Bo5g049360	NAC	AT1G32770.1	0.0	NAC domain containing protein 12
Bo5g051980	SBP	AT1G27370.3	1e-174	squamosa promoter binding protein-like 10
Bo5g079990	GRAS	AT1G50600.1	0.0	scarecrow-like 5
Bo5g123580	CAMTA	AT3G16940.1	0.0	calmodulin binding;transcription regulators
Bo5g131780	NF-YA	AT3G14020.1	2e-20	nuclear factor Y, subunit A6
Bo5g132010	LBD	AT3G13850.1	1e-151	LOB domain-containing protein 22
Bo5g136860	LBD	AT3G11090.1	1e-107	LOB domain-containing protein 21
Bo6g031220	SBP	AT3G15270.1	1e-83	squamosa promoter binding protein-like 5
Bo6g044390	NAC	AT1G34190.1	0.0	NAC domain containing protein 17
Bo6g050970	NF-YA	AT1G54160.1	1e-114	nuclear factor Y, subunit A5
Bo6g072200	NAC	AT3G56520.1	1e-43	NAC family protein
Bo6g073290	SBP	AT3G57920.1	1e-156	squamosa promoter binding protein-like 15
Bo6g079450	bZIP	AT3G62420.1	9e-77	basic region/leucine zipper motif 53
Bo6g081910	bZIP	AT1G77920.1	0.0	bZIP family protein
Bo6g086560	BES1	AT1G75080.2	0.0	BES1 family protein
Bo6g099040	TCP	AT1G67260.2	1e-161	TCP family protein
Bo6g119550	bZIP	AT1G75390.1	7e-49	basic leucine-zipper 44
Bo7g010220	GATA	AT2G18380.1	1e-107	GATA transcription factor 20
Bo7g030310	GRAS	AT2G04890.1	0.0	SCARECROW-like 21
Bo7g059460	Dof	AT1G21340.1	1e-148	Dof family protein
Bo7g061470	Nin-like	AT1G20640.2	0.0	Nin-like family protein
Bo7g064100	bHLH	AT5G67060.1	2e-91	bHLH family protein
Bo7g080560	Whirly	AT2G02740.1	1e-159	ssDNA-binding transcriptional regulator
Bo7g093250	Trihelix	AT5G28300.1	0.0	Trihelix family protein
Bo7g096710	NAC	AT5G24590.2	0.0	TCV-interacting protein
Bo7g098260	TCP	AT5G60970.1	0.0	TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5
Bo7g107250	bHLH	AT4G20970.1	5e-83	bHLH family protein
Bo7g110050	GeBP	AT4G25210.1	1e-107	DNA-binding storekeeper protein-related transcriptional regulator
Bo7g111390	NAC	AT4G27410.2	0.0	NAC family protein
Bo7g114840	WRKY	AT4G30935.1	1e-171	WRKY DNA-binding protein 32
Bo7g116940	bZIP	AT4G34590.1	5e-74	G-box binding factor 6
Bo7g117300	Nin-like	AT4G35270.1	0.0	Nin-like family protein
Bo7g119540	BBR-BPC	AT4G38910.2	1e-157	basic pentacysteine 5
Bo8g030220	bZIP	AT1G32150.1	1e-105	basic region/leucine zipper transcription factor 68
Bo8g071210	NF-YB	AT1G21970.1	8e-65	NF-YB family protein
Bo8g071300	bZIP	AT1G22070.1	0.0	TGA1A-related gene 3
Bo8g080330	GATA	AT3G50870.1	1e-153	GATA family protein
Bo8g083680	SRS	AT3G54430.1	2e-95	SHI-related sequence 6
Bo8g089670	Dof	AT3G55370.2	1e-158	OBF-binding protein 3
Bo8g091330	bHLH	AT3G56970.1	1e-118	bHLH family protein
Bo8g091340	bHLH	AT3G56970.1	1e-116	bHLH family protein
Bo8g092230	bHLH	AT3G57800.2	1e-180	bHLH family protein
Bo8g092430	bZIP	AT3G58120.1	0.0	bZIP family protein
Bo8g099910	bHLH	AT2G24260.1	1e-167	LJRHL1-like 1
Bo8g100910	bHLH	AT2G22750.2	1e-131	bHLH family protein
Bo8g103050	ZF-HD	AT1G18835.1	9e-50	mini zinc finger
Bo8g107310	bZIP	AT1G13600.1	1e-113	basic leucine-zipper 58
Bo8g108110	bHLH	AT1G12540.1	1e-123	bHLH family protein
Bo9g008330	LBD	AT3G27650.1	5e-87	LOB domain-containing protein 25
Bo9g008730	ZF-HD	AT3G28920.1	1e-113	homeobox protein 34
Bo9g011080	WRKY	AT5G26170.1	1e-93	WRKY DNA-binding protein 50
Bo9g018440	WRKY	AT5G64810.1	1e-107	WRKY DNA-binding protein 51
Bo9g018690	ZF-HD	AT5G65410.1	1e-109	homeobox protein 25
Bo9g028850	GRAS	AT1G63100.1	0.0	GRAS family protein
Bo9g052080	bZIP	AT1G58110.1	0.0	bZIP family protein
Bo9g052090	TCP	AT1G58100.1	1e-180	TCP family protein
Bo9g055890	bHLH	AT1G72210.1	2e-59	bHLH family protein
Bo9g127360	GATA	AT5G56860.1	1e-177	GATA family protein
Bo9g141200	Dof	AT5G60200.1	1e-149	TARGET OF MONOPTEROS 6
Bo9g148540	NAC	AT5G22380.1	1e-146	NAC domain containing protein 90
Bo9g175780	bZIP	AT5G06839.3	0.0	bZIP family protein
Bo9g176580	LBD	AT5G06080.1	1e-102	LOB domain-containing protein 33
Bo9g177030	NF-X1	AT5G05660.1	0.0	sequence-specific DNA binding transcription factors;zinc ion binding;sequence-specific DNA binding transcription factors
Bo1g037360	ARF	AT4G23980.1	0.0	auxin response factor 9
Bo1g090350	ARF	AT1G59750.2	0.0	auxin response factor 1
Bo3g108130	ARF	AT5G62000.3	0.0	auxin response factor 2
Bo5g062810	ARF	AT1G30330.2	0.0	auxin response factor 6
Bo6g099440	ARF	AT5G37020.1	0.0	auxin response factor 8
Bo7g109250	ARF	AT4G23980.1	0.0	auxin response factor 9
Bo1g011120	B3	AT4G31610.1	1e-174	B3 family protein
Bo1g016660	B3	AT3G06160.1	2e-86	B3 family protein
Bo1g150380	B3	AT4G31690.1	5e-46	B3 family protein
Bo3g023970	B3	AT3G53310.1	3e-97	B3 family protein
Bo3g041930	B3	AT2G24680.2	1e-122	B3 family protein
Bo3g042160	B3	AT2G24690.1	0.0	B3 family protein
Bo4g140670	B3	AT4G31690.1	5e-42	B3 family protein
Bo5g123540	B3	AT3G17010.1	2e-89	B3 family protein
Bo5g136890	B3	AT4G31620.1	1e-34	B3 family protein
Bo6g079210	B3	AT3G61970.1	1e-153	B3 family protein
Bo7g115340	B3	AT4G31680.1	1e-72	B3 family protein
Bo7g116840	B3	AT4G34400.1	1e-108	B3 family protein
Bo1g108580	AP2	AT3G20840.1	0.0	AP2 family protein
Bo2g032400	AP2	AT5G57390.1	0.0	AINTEGUMENTA-like 5
Bo7g118740	AP2	AT4G37750.1	0.0	AP2 family protein
Bo00615s26070302:-1	ERF	AT5G65130.1	1e-122	ERF family protein
Bo1g019590	ERF	AT4G18450.1	1e-130	ERF family protein
Bo2g095830	ERF	AT1G80580.1	3e-79	ERF family protein
Bo2g161480	ERF	AT5G61600.1	1e-101	ethylene response factor 104
Bo2g161710	ERF	AT5G61890.1	1e-117	ERF family protein
Bo3g063910	ERF	AT3G11020.1	1e-92	DRE/CRT-binding protein 2B
Bo3g066710	ERF	AT3G15210.1	1e-95	ethylene responsive element binding factor 4
Bo3g143080	ERF	AT1G28160.1	1e-126	ERF family protein
Bo3g152610	ERF	AT4G39780.1	1e-144	ERF family protein
Bo4g025410	ERF	AT2G40220.1	1e-129	ERF family protein
Bo4g195220	ERF	AT2G44840.1	1e-125	ethylene-responsive element binding factor 13
Bo5g004520	ERF	AT1G04370.1	4e-60	Ethylene-responsive element binding factor 14
Bo5g016400	ERF	AT1G12980.1	1e-105	ERF family protein
Bo5g069450	ERF	AT1G36060.1	1e-150	ERF family protein
Bo5g086680	ERF	AT1G33760.1	8e-96	ERF family protein
Bo6g081850	ERF	AT1G78080.1	1e-172	related to AP2 4
Bo6g121150	ERF	AT1G77200.1	1e-101	ERF family protein
Bo7g048190	ERF	AT1G28360.1	2e-79	ERF domain protein 12
Bo7g095710	ERF	AT5G25810.1	1e-108	ERF family protein
Bo7g098860	ERF	AT5G61600.1	1e-120	ethylene response factor 104
Bo8g027240	ERF	AT1G33760.1	3e-94	ERF family protein
Bo8g033910	ERF	AT4G13040.1	2e-89	ERF family protein
Bo9g166320	ERF	AT5G13910.1	1e-101	ERF family protein
Bo3g149790	DBB	AT4G39070.1	1e-146	DBB family protein
Bo6g119700	DBB	AT1G75540.1	1e-173	salt tolerance homolog2
Bo6g122150	DBB	AT1G78600.1	1e-173	light-regulated zinc finger protein 1
Bo8g101850	DBB	AT2G21320.1	1e-113	DBB family protein
Bo9g011530	CO-like	AT5G24930.1	0.0	CONSTANS-like 4
Bo1g010830	ARR-B	AT4G31920.1	0.0	response regulator 10
Bo7g104190	ARR-B	AT4G16110.1	0.0	response regulator 2
Bo1g005280	G2-like	AT4G37180.1	1e-156	G2-like family protein
Bo1g005830	G2-like	AT4G37180.2	5e-46	G2-like family protein
Bo1g101090	G2-like	AT3G24120.2	0.0	G2-like family protein
Bo2g007410	G2-like	AT5G06800.1	0.0	G2-like family protein
Bo2g115180	G2-like	AT5G42630.1	1e-130	G2-like family protein
Bo3g012110	G2-like	AT5G16560.1	0.0	G2-like family protein
Bo5g137150	G2-like	AT3G10760.1	1e-133	G2-like family protein
Bo6g095380	G2-like	AT1G69580.2	1e-140	G2-like family protein
Bo7g067200	G2-like	AT5G44190.1	0.0	GOLDEN2-like 2
Bo7g080160	G2-like	AT2G02060.1	1e-100	G2-like family protein
Bo9g028250	G2-like	AT2G20400.1	1e-115	G2-like family protein
Bo9g117350	G2-like	AT3G10760.1	5e-44	G2-like family protein
Bo3g023570	MIKC_MADS	AT5G51870.3	1e-114	AGAMOUS-like 71
Bo7g025330	MIKC_MADS	AT2G14210.1	4e-55	AGAMOUS-like 44
Bo7g060150	MIKC_MADS	AT1G22130.1	0.0	AGAMOUS-like 104
Bo7g109590	MIKC_MADS	AT4G24540.1	1e-132	AGAMOUS-like 24
Bo8g092930	MIKC_MADS	AT3G58780.1	3e-86	MIKC_MADS family protein
Bo9g014400	MIKC_MADS	AT5G60910.1	1e-168	AGAMOUS-like 8
Bo00615s090	M-type_MADS	AT5G65330.1	7e-97	AGAMOUS-like 78
Bo3g100570	M-type_MADS	AT5G65050.2	8e-33	AGAMOUS-like 31
Bo6g014360	M-type_MADS	AT5G26950.1	3e-33	AGAMOUS-like 93
Bo7g092540	M-type_MADS	AT5G49420.1	1e-71	M-type_MADS family protein
Bo7g092850	M-type_MADS	AT5G49490.1	1e-56	AGAMOUS-like 83
Bo8g099550	M-type_MADS	AT2G24840.1	1e-111	AGAMOUS-like 61
Bo8g104060	M-type_MADS	AT1G18750.1	0.0	AGAMOUS-like 65
Bo9g017920	M-type_MADS	AT3G04100.1	2e-47	AGAMOUS-like 57
Bo7g109350	GRF	AT4G24150.1	1e-178	growth-regulating factor 8
Bo3g143570	HB-other	AT1G28420.1	0.0	homeobox-1
Bo5g006800	HB-other	AT5G41410.1	1e-115	TALE family protein
Bo2g127670	WOX	AT5G45980.1	1e-159	WUSCHEL related homeobox 8
Bo2g013980	WOX	AT5G17810.1	1e-121	WUSCHEL related homeobox 12
Bo2g064570	HD-ZIP	AT1G69780.1	0.0	HD-ZIP family protein
Bo4g151080	HD-ZIP	AT2G22800.1	1e-148	HD-ZIP family protein
Bo7g118140	HD-ZIP	AT4G36740.1	1e-125	homeobox protein 40
Bo3g153210	HD-ZIP	AT4G37790.1	1e-117	HD-ZIP family protein
Bo2g134170	HD-ZIP	AT2G01430.1	1e-123	homeobox-leucine zipper protein 17
Bo2g010190	TALE	AT5G11060.1	0.0	KNOTTED1-like homeobox gene 4
Bo8g115250	HD-ZIP	AT1G05230.4	0.0	homeodomain GLABROUS 2
Bo7g107550	HD-ZIP	AT4G21750.2	0.0	HD-ZIP family protein
Bo5g005350	HD-ZIP	AT1G05230.4	0.0	homeodomain GLABROUS 2
Bo3g163910	HD-ZIP	AT4G21750.2	0.0	HD-ZIP family protein
Bo9g104880	HD-ZIP	AT5G52170.1	0.0	homeodomain GLABROUS 7
Bo1g017920	C2H2	AT4G17810.1	1e-114	C2H2 family protein
Bo2g052680	C2H2	AT1G66140.1	1e-124	zinc finger protein 4
Bo2g085310	C2H2	AT1G75710.1	0.0	C2H2-like zinc finger protein
Bo2g134910	C2H2	AT2G02070.1	0.0	indeterminate(ID)-domain 5
Bo3g002780	C2H2	AT5G04390.1	0.0	C2H2 family protein
Bo3g003180	C2H2	AT5G05120.1	5e-53	C2H2 family protein
Bo3g096410	C2H2	AT5G67450.1	1e-109	zinc-finger protein 1
Bo4g111000	C2H2	AT3G57670.1	0.0	C2H2 family protein
Bo4g120550	C2H2	AT3G53820.1	7e-75	C2H2 family protein
Bo5g004120	C2H2	AT1G03840.1	0.0	C2H2 family protein
Bo5g005120	C3H	AT1G04990.2	0.0	C3H family protein
Bo6g080650	C2H2	AT1G80730.1	1e-119	zinc-finger protein 1
Bo7g005390	C3H	AT2G19810.1	0.0	C3H family protein
Bo7g010020	C2H2	AT2G18490.1	1e-65	C2H2-like zinc finger protein
Bo7g045320	C3H	AT1G29600.1	7e-20	C3H family protein
Bo7g067160	C2H2	AT5G44160.1	0.0	C2H2-like zinc finger protein
Bo7g094840	C2H2	AT5G27880.1	2e-90	C2H2 family protein
Bo8g016650	C2H2	AT1G75710.1	1e-163	C2H2-like zinc finger protein
Bo8g092070	C2H2	AT3G57670.1	0.0	C2H2 family protein
Bo8g106710	C2H2	AT1G14580.1	0.0	C2H2-like zinc finger protein
Bo8g109510	C2H2	AT1G10480.1	1e-103	zinc finger protein 5
Bo9g019120	C2H2	AT5G67450.1	1e-110	zinc-finger protein 1
Bo9g148080	C2H2	AT5G22890.1	0.0	C2H2 family protein
Bo1g017860	MYB	AT4G17785.1	0.0	myb domain protein 39
Bo2g013190	MYB	AT5G16600.1	1e-170	myb domain protein 43
Bo2g024590	MYB	AT5G23000.1	1e-171	myb domain protein 37
Bo2g047590	MYB	AT5G52600.1	1e-112	myb domain protein 82
Bo2g161170	MYB	AT5G60890.1	1e-148	myb domain protein 34
Bo3g039690	MYB	AT2G47460.1	1e-177	myb domain protein 12
Bo3g083130	MYB	AT3G24310.1	1e-128	myb domain protein 305
Bo3g185830	MYB	AT1G56160.1	1e-137	myb domain protein 72
Bo4g025810	MYB	AT2G39880.1	1e-136	myb domain protein 25
Bo4g029810	MYB	AT2G38090.1	0.0	MYB family protein
Bo4g140000	MYB	AT5G40330.1	5e-93	myb domain protein 23
Bo4g187390	MYB	AT2G38090.1	0.0	MYB family protein
Bo5g133210	MYB	AT3G12720.1	1e-177	myb domain protein 67
Bo6g118350	MYB	AT1G74080.1	1e-154	myb domain protein 122
Bo6g118710	MYB	AT1G74430.1	1e-123	myb domain protein 95
Bo7g092680	MYB	AT5G49330.1	0.0	myb domain protein 111
Bo7g098110	MYB	AT5G60890.1	1e-162	myb domain protein 34
Bo7g106240	MYB	AT4G18770.1	0.0	myb domain protein 98
Bo7g117140	MYB	AT4G34990.1	1e-139	myb domain protein 32
Bo8g058040	MYB	AT1G08810.1	1e-155	myb domain protein 60
Bo8g078940	MYB	AT3G49690.1	1e-165	myb domain protein 84
Bo8g095790	MYB	AT3G61250.1	1e-177	myb domain protein 17
Bo9g174380	MYB	AT5G08520.1	1e-176	MYB family protein
Bo2g011790	MYB_related	AT5G14340.1	9e-98	myb domain protein 40
Bo2g132340	MYB_related	AT5G47390.1	0.0	MYB_related family protein
Bo3g054440	MYB_related	AT4G01060.1	7e-42	CAPRICE-like MYB3
Bo3g184590	MYB_related	AT1G72740.2	4e-26	MYB_related family protein
Bo4g009260	MYB_related	AT2G46410.1	1e-55	MYB_related family protein
Bo4g021680	MYB_related	AT2G44430.1	0.0	DNA-binding bromodomain-containing protein
Bo4g031010	MYB_related	AT2G36960.3	0.0	TSL-kinase interacting protein 1
Bo5g096910	MYB_related	AT5G41020.1	1e-131	MYB_related family protein
Bo5g131980	MYB_related	AT3G13890.2	1e-126	myb domain protein 26
Bo6g116150	MYB_related	AT1G72740.1	1e-115	MYB_related family protein
Bo7g011290	MYB_related	AT2G18328.1	1e-40	RAD-like 4
Bo7g097510	MYB_related	AT5G23650.1	1e-112	Homeodomain-like transcriptional regulator
Bo8g079140	MYB_related	AT3G49850.1	1e-63	telomere repeat binding factor 3
Bo8g080840	MYB_related	AT3G52250.1	0.0	MYB family protein
Bo8g092340	MYB_related	AT3G57980.1	0.0	DNA-binding bromodomain-containing protein
Bo9g019040	MYB_related	AT5G67580.1	1e-136	MYB_related family protein
Bo9g069510	MYB_related	AT5G47390.1	1e-168	MYB_related family protein
Bo3g166940	bHLH
Bo3g135960	C2H2
Bo6g022460	RAV	AT1G50680.1	1e-147	RAV family protein
Bo00285s360	LBD	AT3G26660.1	1e-76	LOB domain-containing protein 24
Bo00703s130	S1Fa-like	AT4G12020.2	4e-17	WRKY family protein
Bo1g002540	WRKY	AT4G39410.1	1e-147	WRKY DNA-binding protein 13
Bo1g004970	bHLH	AT4G36930.1	1e-153	bHLH family protein
Bo1g005460	bZIP	AT4G36730.1	0.0	G-box binding factor 1
Bo1g005470	GRAS	AT4G36710.1	0.0	GRAS family protein
Bo1g005810	NAC	AT4G36160.1	0.0	NAC domain containing protein 76
Bo1g005970	bHLH	AT4G36060.2	2e-76	bHLH family protein
Bo1g007070	GATA	AT4G34680.2	1e-141	GATA transcription factor 3
Bo1g010960	WRKY	AT4G31800.1	1e-176	WRKY DNA-binding protein 18
Bo1g016630	NAC	AT4G29230.1	0.0	NAC domain containing protein 75
Bo1g017380	NAC	AT4G28530.1	0.0	NAC domain containing protein 74
Bo1g017830	FAR1	AT4G38180.1	1e-81	FAR1-related sequence 5
Bo1g037740	WRKY	AT4G24240.1	1e-176	WRKY DNA-binding protein 7
Bo1g039780	GATA	AT5G66320.2	1e-162	GATA transcription factor 5
Bo1g039870	GeBP	AT4G25210.1	1e-106	DNA-binding storekeeper protein-related transcriptional regulator
Bo1g084910	HSF	AT1G77570.1	7e-10	Winged helix-turn-helix transcription repressor DNA-binding
Bo1g108670	GATA	AT3G20750.1	6e-36	GATA transcription factor 29
Bo1g139470	bZIP	AT3G12250.1	0.0	TGACG motif-binding factor 6
Bo1g152220	NAC	AT3G04070.1	0.0	NAC domain containing protein 47
Bo2g010890	SRS	AT5G12330.4	0.0	Lateral root primordium (LRP) protein-related
Bo2g012280	E2F/DP	AT5G14960.1	1e-163	DP-E2F-like 2
Bo2g012800	bZIP	AT5G15830.1	1e-91	basic leucine-zipper 3
Bo2g062840	SBP	AT1G69170.1	1e-148	SBP family protein
Bo2g075510	bHLH	AT1G72210.1	1e-174	bHLH family protein
Bo2g168250	bHLH	AT5G65640.1	0.0	beta HLH protein 93
Bo3g001890	Dof	AT5G02460.1	1e-160	Dof family protein
Bo3g004690	bHLH	AT5G08130.5	0.0	bHLH family protein
Bo3g004850	TCP	AT5G08330.1	1e-113	TCP family protein
Bo3g019610	GATA	AT5G56860.1	1e-164	GATA family protein
Bo3g024180	SBP	AT5G50670.1	1e-166	SBP family protein
Bo3g032310	Trihelix	AT2G38250.1	1e-125	Trihelix family protein
Bo3g032910	bZIP	AT3G54620.1	6e-82	basic leucine zipper 25
Bo3g035410	bHLH	AT2G41130.1	1e-135	bHLH family protein
Bo3g035750	HSF	AT2G41690.1	1e-122	heat shock transcription factor B3
Bo3g037360	Trihelix	AT2G44730.1	1e-159	Trihelix family protein
Bo3g041650	FAR1	AT2G27110.2	0.0	FAR1-related sequence 3
Bo3g061780	Trihelix	AT3G10040.1	0.0	sequence-specific DNA binding transcription factors
Bo3g065240	NAC	AT3G12977.1	1e-157	NAC family protein
Bo3g078540	bHLH	AT3G21330.1	0.0	bHLH family protein
Bo3g081220	NAC	AT1G60240.1	4e-75	NAC family protein
Bo3g081420	HSF	AT3G22830.1	0.0	heat shock transcription factor A6B
Bo3g083520	HSF	AT3G24520.1	1e-147	heat shock transcription factor C1
Bo3g091780	bHLH	AT2G16910.1	0.0	bHLH family protein
Bo3g101220	NAC	AT5G64530.1	1e-114	xylem NAC domain 1
Bo3g107700	NAC	AT5G62380.1	0.0	NAC-domain protein 101
Bo3g143160	NAC	AT1G02250.1	4e-37	NAC domain containing protein 5
Bo3g143900	WRKY	AT1G29280.1	1e-153	WRKY DNA-binding protein 65
Bo3g149620	bZIP	AT4G38900.3	0.0	bZIP family protein
Bo3g180930	WRKY	AT1G55600.1	2e-87	WRKY DNA-binding protein 10
Bo3g185400	WRKY	AT1G55600.1	1e-30	WRKY DNA-binding protein 10
Bo4g007120	Dof	AT2G46590.2	0.0	Dof family protein
Bo4g012750	WRKY	AT2G40750.1	1e-167	WRKY DNA-binding protein 54
Bo4g023990	Trihelix	AT2G44730.1	1e-128	Trihelix family protein
Bo4g024050	WRKY	AT2G44745.1	1e-130	WRKY family protein
Bo4g025050	BES1	AT2G45880.1	0.0	beta-amylase 7
Bo4g136340	GeBP	AT1G66420.1	1e-41	DNA-binding storekeeper protein-related transcriptional regulator
Bo4g139630	HSF	AT1G77570.1	4e-26	Winged helix-turn-helix transcription repressor DNA-binding
Bo4g141990	bHLH	AT5G41315.1	0.0	bHLH family protein
Bo4g165230	GATA	AT2G28340.1	6e-83	GATA transcription factor 13
Bo4g165430	Dof	AT2G28510.1	1e-124	Dof family protein
Bo4g176070	bHLH	AT2G31220.1	0.0	bHLH family protein
Bo4g182930	bHLH	AT2G34820.1	1e-132	bHLH family protein
Bo4g186630	NF-YB	AT2G37060.1	1e-106	nuclear factor Y, subunit B8
Bo4g187630	WRKY	AT2G38470.1	0.0	WRKY DNA-binding protein 33
Bo4g190180	HSF	AT4G18870.1	1e-32	HSF family protein
Bo4g190380	WRKY	AT2G40740.1	1e-140	WRKY DNA-binding protein 55
Bo4g195510	LBD	AT2G45410.1	5e-54	LOB domain-containing protein 19
Bo5g002870	NAC	AT3G04430.1	6e-78	NAC domain containing protein 49
Bo5g002880	NAC	AT1G02250.1	3e-77	NAC domain containing protein 5
Bo5g008670	GATA	AT1G08010.2	1e-140	GATA transcription factor 11
Bo5g009010	YABBY	AT1G08465.1	1e-123	YABBY family protein
Bo5g010610	LBD	AT2G23660.2	9e-18	LOB domain-containing protein 10
Bo5g027410	BES1	AT1G19350.3	0.0	BES1 family protein
Bo5g034260	Dof	AT1G21340.1	1e-150	Dof family protein
Bo5g039580	YABBY	AT1G23420.1	1e-132	YABBY family protein
Bo5g062580	TCP	AT1G30210.2	1e-145	TCP family protein
Bo5g117410	TCP	AT3G18550.1	0.0	TCP family protein
Bo5g126550	NF-YB	AT4G14540.1	9e-91	nuclear factor Y, subunit B3
Bo5g137790	Trihelix	AT3G10040.1	0.0	sequence-specific DNA binding transcription factors
Bo5g145140	NF-YA	AT3G05690.1	1e-114	nuclear factor Y, subunit A2
Bo6g068260	GATA	AT3G54810.2	1e-157	GATA family protein
